data,sku,descricao,qtd_usada_unidades,custo_unitario_brl
2024-07-29,PRI006,Filetto di Manzo,35,32.31
2024-07-29,PRI004,Risotto ai Funghi,47,21.92
2024-07-29,BEB005,Vinho Branco (Taça),25,9.31
2024-07-29,BEB006,Prosecco (Taça),11,11.01
2024-07-29,PRI003,Lasagna Bolognese,32,20.22
2024-07-29,BEB004,Vinho Tinto (Taça),19,11.0
2024-07-29,BEB007,Aperol Spritz,23,12.39
2024-07-29,ENT003,Burrata com Tomate,12,18.27
2024-07-29,SOB003,Cannoli Siciliano,21,7.23
2024-07-29,ENT004,Antepasto Misto,14,20.66
2024-07-29,SOB001,Tiramisu,20,10.14
2024-07-29,SOB004,Gelato Misto,11,6.17
2024-07-29,BEB003,Café Espresso,9,1.67
2024-07-29,PRI001,Spaghetti alla Carbonara,17,19.09
2024-07-29,BEB008,Suco Natural,17,3.35
2024-07-29,BEB002,Água Mineral,7,0.95
2024-07-30,PRI002,Fettuccine Alfredo,46,16.84
2024-07-30,PRI005,Gnocchi al Pesto,21,17.78
2024-07-30,BEB004,Vinho Tinto (Taça),12,10.67
2024-07-30,BEB006,Prosecco (Taça),9,11.21
2024-07-30,ENT005,Calamari Fritti,16,14.14
2024-07-30,BEB001,Refrigerante,21,1.64
2024-07-30,PRI004,Risotto ai Funghi,35,22.33
2024-07-30,BEB008,Suco Natural,11,3.15
2024-07-30,PRI007,Ossobuco alla Milanese,37,35.74
2024-07-30,BEB007,Aperol Spritz,18,11.81
2024-07-30,ENT002,Carpaccio de Filé Mignon,28,15.72
2024-07-30,SOB004,Gelato Misto,14,6.6
2024-07-30,ENT004,Antepasto Misto,29,20.86
2024-07-30,BEB002,Água Mineral,22,0.97
2024-07-30,PRI003,Lasagna Bolognese,32,19.42
2024-07-30,SOB002,Panna Cotta,16,8.63
2024-07-30,BEB005,Vinho Branco (Taça),14,8.75
2024-07-30,PRI001,Spaghetti alla Carbonara,31,18.93
2024-07-30,PRI006,Filetto di Manzo,40,31.45
2024-07-30,SOB001,Tiramisu,16,9.65
2024-07-30,ENT001,Bruschetta Tradicional,16,8.76
2024-07-30,SOB003,Cannoli Siciliano,32,7.1
2024-07-30,BEB003,Café Espresso,21,1.64
2024-07-30,ENT003,Burrata com Tomate,15,18.68
2024-07-30,PRI008,Pizza Margherita,29,13.56
2024-07-31,SOB004,Gelato Misto,18,6.51
2024-07-31,BEB001,Refrigerante,19,1.68
2024-07-31,PRI003,Lasagna Bolognese,49,18.95
2024-07-31,PRI002,Fettuccine Alfredo,36,16.56
2024-07-31,PRI006,Filetto di Manzo,35,30.59
2024-07-31,ENT004,Antepasto Misto,23,20.55
2024-07-31,ENT002,Carpaccio de Filé Mignon,18,14.58
2024-07-31,BEB007,Aperol Spritz,10,12.38
2024-07-31,BEB002,Água Mineral,16,1.04
2024-07-31,ENT003,Burrata com Tomate,17,17.49
2024-07-31,ENT005,Calamari Fritti,25,14.76
2024-07-31,PRI004,Risotto ai Funghi,40,22.42
2024-07-31,SOB003,Cannoli Siciliano,13,7.05
2024-07-31,PRI008,Pizza Margherita,42,14.44
2024-07-31,BEB006,Prosecco (Taça),21,10.94
2024-07-31,PRI005,Gnocchi al Pesto,37,18.23
2024-07-31,BEB008,Suco Natural,9,3.15
2024-07-31,PRI007,Ossobuco alla Milanese,66,33.66
2024-07-31,ENT001,Bruschetta Tradicional,13,8.75
2024-07-31,PRI001,Spaghetti alla Carbonara,39,18.43
2024-07-31,BEB005,Vinho Branco (Taça),27,9.52
2024-07-31,SOB002,Panna Cotta,22,8.17
2024-07-31,BEB004,Vinho Tinto (Taça),21,11.15
2024-07-31,BEB003,Café Espresso,19,1.63
2024-07-31,SOB001,Tiramisu,11,9.48
2024-08-01,PRI003,Lasagna Bolognese,41,18.63
2024-08-01,BEB007,Aperol Spritz,12,11.91
2024-08-01,PRI001,Spaghetti alla Carbonara,41,18.82
2024-08-01,PRI008,Pizza Margherita,33,14.37
2024-08-01,BEB005,Vinho Branco (Taça),22,8.7
2024-08-01,SOB004,Gelato Misto,16,6.31
2024-08-01,SOB003,Cannoli Siciliano,29,7.19
2024-08-01,PRI004,Risotto ai Funghi,39,23.18
2024-08-01,BEB002,Água Mineral,26,0.98
2024-08-01,SOB001,Tiramisu,20,10.23
2024-08-01,BEB003,Café Espresso,17,1.76
2024-08-01,ENT005,Calamari Fritti,28,13.78
2024-08-01,BEB008,Suco Natural,21,3.07
2024-08-01,PRI005,Gnocchi al Pesto,42,16.99
2024-08-01,ENT004,Antepasto Misto,27,20.48
2024-08-01,BEB001,Refrigerante,12,1.56
2024-08-01,ENT003,Burrata com Tomate,30,18.15
2024-08-01,PRI002,Fettuccine Alfredo,29,16.49
2024-08-01,BEB004,Vinho Tinto (Taça),15,10.5
2024-08-01,SOB002,Panna Cotta,13,8.84
2024-08-01,PRI007,Ossobuco alla Milanese,30,34.51
2024-08-01,BEB006,Prosecco (Taça),17,11.31
2024-08-01,PRI006,Filetto di Manzo,35,32.14
2024-08-01,ENT001,Bruschetta Tradicional,15,8.47
2024-08-01,ENT002,Carpaccio de Filé Mignon,15,15.84
2024-08-02,PRI007,Ossobuco alla Milanese,54,36.16
2024-08-02,SOB002,Panna Cotta,32,8.49
2024-08-02,PRI002,Fettuccine Alfredo,55,17.32
2024-08-02,ENT003,Burrata com Tomate,41,18.65
2024-08-02,PRI006,Filetto di Manzo,47,32.94
2024-08-02,BEB003,Café Espresso,48,1.72
2024-08-02,BEB001,Refrigerante,23,1.63
2024-08-02,BEB007,Aperol Spritz,37,12.43
2024-08-02,PRI005,Gnocchi al Pesto,46,17.58
2024-08-02,ENT004,Antepasto Misto,44,20.82
2024-08-02,ENT001,Bruschetta Tradicional,24,8.31
2024-08-02,BEB008,Suco Natural,36,3.06
2024-08-02,SOB003,Cannoli Siciliano,23,7.25
2024-08-02,BEB004,Vinho Tinto (Taça),25,10.96
2024-08-02,BEB006,Prosecco (Taça),28,11.48
2024-08-02,PRI008,Pizza Margherita,58,14.05
2024-08-02,ENT002,Carpaccio de Filé Mignon,40,15.93
2024-08-02,PRI003,Lasagna Bolognese,46,19.77
2024-08-02,ENT005,Calamari Fritti,37,13.52
2024-08-02,BEB005,Vinho Branco (Taça),27,9.21
2024-08-02,PRI001,Spaghetti alla Carbonara,49,18.69
2024-08-02,PRI004,Risotto ai Funghi,51,23.19
2024-08-02,BEB002,Água Mineral,29,1.0
2024-08-02,SOB001,Tiramisu,31,9.54
2024-08-02,SOB004,Gelato Misto,27,6.47
2024-08-03,PRI006,Filetto di Manzo,54,33.73
2024-08-03,SOB004,Gelato Misto,34,6.19
2024-08-03,PRI003,Lasagna Bolognese,58,18.96
2024-08-03,PRI007,Ossobuco alla Milanese,74,33.77
2024-08-03,PRI004,Risotto ai Funghi,53,22.6
2024-08-03,PRI002,Fettuccine Alfredo,63,17.15
2024-08-03,BEB008,Suco Natural,23,3.14
2024-08-03,BEB005,Vinho Branco (Taça),25,9.33
2024-08-03,ENT003,Burrata com Tomate,20,18.85
2024-08-03,ENT005,Calamari Fritti,28,13.96
2024-08-03,PRI005,Gnocchi al Pesto,53,17.41
2024-08-03,PRI001,Spaghetti alla Carbonara,71,18.23
2024-08-03,PRI008,Pizza Margherita,51,13.69
2024-08-03,BEB006,Prosecco (Taça),30,12.05
2024-08-03,BEB004,Vinho Tinto (Taça),37,10.43
2024-08-03,ENT001,Bruschetta Tradicional,33,8.42
2024-08-03,ENT002,Carpaccio de Filé Mignon,18,14.6
2024-08-03,BEB001,Refrigerante,33,1.6
2024-08-03,BEB002,Água Mineral,36,1.0
2024-08-03,ENT004,Antepasto Misto,29,19.57
2024-08-03,BEB007,Aperol Spritz,38,12.39
2024-08-03,SOB003,Cannoli Siciliano,27,7.35
2024-08-03,BEB003,Café Espresso,32,1.77
2024-08-03,SOB002,Panna Cotta,34,8.38
2024-08-03,SOB001,Tiramisu,31,9.38
2024-08-04,PRI008,Pizza Margherita,49,14.15
2024-08-04,ENT001,Bruschetta Tradicional,23,8.66
2024-08-04,PRI001,Spaghetti alla Carbonara,59,19.18
2024-08-04,BEB003,Café Espresso,30,1.65
2024-08-04,PRI006,Filetto di Manzo,63,32.45
2024-08-04,BEB008,Suco Natural,22,3.09
2024-08-04,BEB006,Prosecco (Taça),31,11.96
2024-08-04,SOB003,Cannoli Siciliano,56,6.75
2024-08-04,PRI005,Gnocchi al Pesto,41,17.24
2024-08-04,PRI007,Ossobuco alla Milanese,54,35.25
2024-08-04,PRI002,Fettuccine Alfredo,73,17.62
2024-08-04,SOB004,Gelato Misto,25,6.37
2024-08-04,BEB007,Aperol Spritz,25,12.4
2024-08-04,BEB004,Vinho Tinto (Taça),38,10.29
2024-08-04,PRI004,Risotto ai Funghi,51,23.52
2024-08-04,PRI003,Lasagna Bolognese,51,20.47
2024-08-04,SOB001,Tiramisu,48,9.35
2024-08-04,BEB001,Refrigerante,26,1.66
2024-08-04,ENT003,Burrata com Tomate,23,18.15
2024-08-04,ENT005,Calamari Fritti,11,14.36
2024-08-04,BEB002,Água Mineral,27,0.97
2024-08-04,ENT002,Carpaccio de Filé Mignon,29,14.69
2024-08-04,ENT004,Antepasto Misto,26,19.59
2024-08-04,BEB005,Vinho Branco (Taça),18,9.46
2024-08-04,SOB002,Panna Cotta,32,8.59
2024-08-05,PRI002,Fettuccine Alfredo,41,16.08
2024-08-05,PRI007,Ossobuco alla Milanese,22,34.66
2024-08-05,BEB005,Vinho Branco (Taça),17,9.12
2024-08-05,PRI003,Lasagna Bolognese,45,19.18
2024-08-05,PRI005,Gnocchi al Pesto,44,17.18
2024-08-05,ENT001,Bruschetta Tradicional,10,8.88
2024-08-05,PRI006,Filetto di Manzo,45,32.1
2024-08-05,PRI001,Spaghetti alla Carbonara,55,18.53
2024-08-05,BEB007,Aperol Spritz,37,12.17
2024-08-05,SOB004,Gelato Misto,21,6.33
2024-08-05,BEB001,Refrigerante,29,1.63
2024-08-05,PRI008,Pizza Margherita,42,14.28
2024-08-05,BEB003,Café Espresso,20,1.75
2024-08-05,ENT003,Burrata com Tomate,12,17.42
2024-08-05,SOB003,Cannoli Siciliano,16,7.21
2024-08-05,BEB006,Prosecco (Taça),21,11.24
2024-08-05,BEB002,Água Mineral,19,1.04
2024-08-05,ENT005,Calamari Fritti,16,14.81
2024-08-05,ENT002,Carpaccio de Filé Mignon,19,15.2
2024-08-05,BEB004,Vinho Tinto (Taça),30,10.62
2024-08-05,BEB008,Suco Natural,16,3.34
2024-08-05,SOB001,Tiramisu,7,9.71
2024-08-05,PRI004,Risotto ai Funghi,33,21.81
2024-08-05,SOB002,Panna Cotta,9,8.53
2024-08-05,ENT004,Antepasto Misto,16,20.66
2024-08-06,SOB001,Tiramisu,20,9.87
2024-08-06,BEB003,Café Espresso,29,1.64
2024-08-06,PRI007,Ossobuco alla Milanese,46,34.12
2024-08-06,BEB007,Aperol Spritz,27,12.62
2024-08-06,BEB004,Vinho Tinto (Taça),41,10.44
2024-08-06,PRI001,Spaghetti alla Carbonara,33,17.83
2024-08-06,SOB002,Panna Cotta,16,8.44
2024-08-06,PRI005,Gnocchi al Pesto,36,17.05
2024-08-06,BEB006,Prosecco (Taça),19,11.83
2024-08-06,ENT005,Calamari Fritti,13,14.88
2024-08-06,ENT001,Bruschetta Tradicional,26,8.46
2024-08-06,BEB005,Vinho Branco (Taça),14,9.23
2024-08-06,BEB008,Suco Natural,27,3.13
2024-08-06,ENT004,Antepasto Misto,19,20.62
2024-08-06,PRI004,Risotto ai Funghi,44,22.31
2024-08-06,BEB001,Refrigerante,20,1.66
2024-08-06,PRI002,Fettuccine Alfredo,43,17.41
2024-08-06,PRI003,Lasagna Bolognese,31,20.11
2024-08-06,SOB004,Gelato Misto,28,6.41
2024-08-06,ENT003,Burrata com Tomate,25,18.77
2024-08-06,ENT002,Carpaccio de Filé Mignon,14,15.6
2024-08-06,PRI008,Pizza Margherita,37,14.44
2024-08-06,PRI006,Filetto di Manzo,26,33.36
2024-08-06,BEB002,Água Mineral,19,0.95
2024-08-06,SOB003,Cannoli Siciliano,22,7.15
2024-08-07,PRI005,Gnocchi al Pesto,40,18.13
2024-08-07,SOB002,Panna Cotta,19,8.51
2024-08-07,PRI004,Risotto ai Funghi,50,22.46
2024-08-07,BEB002,Água Mineral,23,0.98
2024-08-07,BEB001,Refrigerante,14,1.57
2024-08-07,SOB004,Gelato Misto,26,6.2
2024-08-07,BEB005,Vinho Branco (Taça),12,9.39
2024-08-07,PRI008,Pizza Margherita,39,13.68
2024-08-07,BEB003,Café Espresso,13,1.67
2024-08-07,ENT001,Bruschetta Tradicional,13,8.8
2024-08-07,PRI001,Spaghetti alla Carbonara,42,18.36
2024-08-07,PRI003,Lasagna Bolognese,37,18.78
2024-08-07,PRI007,Ossobuco alla Milanese,27,33.47
2024-08-07,BEB006,Prosecco (Taça),22,11.32
2024-08-07,ENT005,Calamari Fritti,23,14.14
2024-08-07,ENT004,Antepasto Misto,16,21.43
2024-08-07,PRI002,Fettuccine Alfredo,48,16.24
2024-08-07,ENT002,Carpaccio de Filé Mignon,25,15.34
2024-08-07,BEB008,Suco Natural,22,3.19
2024-08-07,ENT003,Burrata com Tomate,13,18.02
2024-08-07,SOB003,Cannoli Siciliano,10,7.18
2024-08-07,BEB004,Vinho Tinto (Taça),24,11.02
2024-08-07,SOB001,Tiramisu,24,9.82
2024-08-07,BEB007,Aperol Spritz,16,12.45
2024-08-07,PRI006,Filetto di Manzo,22,32.54
2024-08-08,PRI007,Ossobuco alla Milanese,52,35.64
2024-08-08,BEB003,Café Espresso,28,1.69
2024-08-08,BEB001,Refrigerante,24,1.55
2024-08-08,BEB008,Suco Natural,27,3.08
2024-08-08,PRI008,Pizza Margherita,42,14.44
2024-08-08,SOB002,Panna Cotta,14,8.44
2024-08-08,PRI006,Filetto di Manzo,35,32.73
2024-08-08,SOB003,Cannoli Siciliano,11,7.25
2024-08-08,PRI001,Spaghetti alla Carbonara,55,17.71
2024-08-08,PRI002,Fettuccine Alfredo,30,17.68
2024-08-08,PRI004,Risotto ai Funghi,32,23.49
2024-08-08,ENT004,Antepasto Misto,31,20.43
2024-08-08,BEB007,Aperol Spritz,26,12.47
2024-08-08,ENT002,Carpaccio de Filé Mignon,31,15.51
2024-08-08,BEB005,Vinho Branco (Taça),17,9.19
2024-08-08,ENT001,Bruschetta Tradicional,22,8.66
2024-08-08,BEB006,Prosecco (Taça),17,11.84
2024-08-08,BEB004,Vinho Tinto (Taça),21,10.84
2024-08-08,ENT005,Calamari Fritti,23,13.51
2024-08-08,PRI005,Gnocchi al Pesto,40,17.46
2024-08-08,SOB001,Tiramisu,11,10.15
2024-08-08,PRI003,Lasagna Bolognese,38,20.19
2024-08-08,SOB004,Gelato Misto,23,6.13
2024-08-08,ENT003,Burrata com Tomate,20,17.51
2024-08-08,BEB002,Água Mineral,15,0.97
2024-08-09,PRI006,Filetto di Manzo,46,32.74
2024-08-09,ENT004,Antepasto Misto,40,21.3
2024-08-09,PRI001,Spaghetti alla Carbonara,53,19.11
2024-08-09,BEB005,Vinho Branco (Taça),31,8.71
2024-08-09,PRI007,Ossobuco alla Milanese,52,36.71
2024-08-09,SOB003,Cannoli Siciliano,30,7.07
2024-08-09,PRI008,Pizza Margherita,58,14.4
2024-08-09,BEB001,Refrigerante,28,1.52
2024-08-09,PRI004,Risotto ai Funghi,51,23.46
2024-08-09,SOB002,Panna Cotta,28,8.73
2024-08-09,PRI003,Lasagna Bolognese,53,19.96
2024-08-09,BEB004,Vinho Tinto (Taça),15,11.21
2024-08-09,PRI002,Fettuccine Alfredo,68,16.86
2024-08-09,BEB002,Água Mineral,32,0.96
2024-08-09,SOB004,Gelato Misto,33,6.41
2024-08-09,PRI005,Gnocchi al Pesto,57,17.98
2024-08-09,ENT005,Calamari Fritti,36,14.23
2024-08-09,SOB001,Tiramisu,40,9.98
2024-08-09,ENT001,Bruschetta Tradicional,34,8.81
2024-08-09,BEB007,Aperol Spritz,25,12.49
2024-08-09,BEB006,Prosecco (Taça),29,11.9
2024-08-09,ENT002,Carpaccio de Filé Mignon,26,14.69
2024-08-09,ENT003,Burrata com Tomate,36,18.11
2024-08-09,BEB008,Suco Natural,17,3.34
2024-08-09,BEB003,Café Espresso,27,1.76
2024-08-10,PRI002,Fettuccine Alfredo,39,16.72
2024-08-10,PRI006,Filetto di Manzo,67,31.11
2024-08-10,SOB002,Panna Cotta,27,8.2
2024-08-10,ENT001,Bruschetta Tradicional,21,8.1
2024-08-10,ENT005,Calamari Fritti,28,13.5
2024-08-10,SOB001,Tiramisu,20,9.87
2024-08-10,BEB002,Água Mineral,26,1.03
2024-08-10,ENT002,Carpaccio de Filé Mignon,37,14.98
2024-08-10,BEB008,Suco Natural,37,3.17
2024-08-10,PRI004,Risotto ai Funghi,86,22.82
2024-08-10,PRI001,Spaghetti alla Carbonara,72,17.58
2024-08-10,PRI007,Ossobuco alla Milanese,81,35.09
2024-08-10,PRI003,Lasagna Bolognese,47,18.97
2024-08-10,SOB003,Cannoli Siciliano,50,7.17
2024-08-10,BEB003,Café Espresso,13,1.66
2024-08-10,SOB004,Gelato Misto,30,6.15
2024-08-10,PRI005,Gnocchi al Pesto,38,18.25
2024-08-10,BEB004,Vinho Tinto (Taça),27,11.12
2024-08-10,BEB006,Prosecco (Taça),31,11.54
2024-08-10,BEB001,Refrigerante,33,1.62
2024-08-10,BEB005,Vinho Branco (Taça),20,9.47
2024-08-10,PRI008,Pizza Margherita,37,14.79
2024-08-10,ENT003,Burrata com Tomate,29,19.0
2024-08-10,ENT004,Antepasto Misto,27,19.91
2024-08-10,BEB007,Aperol Spritz,19,11.91
2024-08-11,PRI008,Pizza Margherita,42,13.61
2024-08-11,SOB003,Cannoli Siciliano,28,7.36
2024-08-11,BEB007,Aperol Spritz,32,12.94
2024-08-11,ENT002,Carpaccio de Filé Mignon,19,14.74
2024-08-11,PRI007,Ossobuco alla Milanese,88,35.33
2024-08-11,PRI003,Lasagna Bolognese,63,19.4
2024-08-11,PRI004,Risotto ai Funghi,31,22.47
2024-08-11,SOB004,Gelato Misto,33,6.29
2024-08-11,BEB005,Vinho Branco (Taça),15,8.88
2024-08-11,PRI006,Filetto di Manzo,39,30.73
2024-08-11,PRI001,Spaghetti alla Carbonara,65,18.91
2024-08-11,BEB006,Prosecco (Taça),24,11.01
2024-08-11,BEB003,Café Espresso,30,1.68
2024-08-11,BEB004,Vinho Tinto (Taça),25,11.13
2024-08-11,BEB002,Água Mineral,16,0.98
2024-08-11,PRI005,Gnocchi al Pesto,48,17.35
2024-08-11,BEB008,Suco Natural,37,3.28
2024-08-11,PRI002,Fettuccine Alfredo,53,17.22
2024-08-11,ENT004,Antepasto Misto,32,20.6
2024-08-11,SOB002,Panna Cotta,22,8.81
2024-08-11,SOB001,Tiramisu,23,9.56
2024-08-11,ENT003,Burrata com Tomate,26,18.96
2024-08-11,ENT001,Bruschetta Tradicional,24,8.59
2024-08-11,ENT005,Calamari Fritti,29,13.57
2024-08-11,BEB001,Refrigerante,33,1.67
2024-08-12,PRI003,Lasagna Bolognese,26,19.98
2024-08-12,BEB003,Café Espresso,22,1.74
2024-08-12,SOB003,Cannoli Siciliano,12,6.79
2024-08-12,BEB008,Suco Natural,14,3.28
2024-08-12,BEB006,Prosecco (Taça),15,11.94
2024-08-12,PRI006,Filetto di Manzo,41,31.59
2024-08-12,ENT001,Bruschetta Tradicional,18,8.08
2024-08-12,PRI004,Risotto ai Funghi,52,23.57
2024-08-12,ENT005,Calamari Fritti,23,14.34
2024-08-12,PRI007,Ossobuco alla Milanese,31,36.61
2024-08-12,ENT002,Carpaccio de Filé Mignon,23,15.74
2024-08-12,PRI008,Pizza Margherita,43,14.79
2024-08-12,PRI001,Spaghetti alla Carbonara,31,17.69
2024-08-12,BEB007,Aperol Spritz,36,12.77
2024-08-12,PRI002,Fettuccine Alfredo,30,17.25
2024-08-12,BEB004,Vinho Tinto (Taça),17,10.34
2024-08-12,BEB002,Água Mineral,19,0.98
2024-08-12,BEB005,Vinho Branco (Taça),20,9.55
2024-08-12,BEB001,Refrigerante,20,1.53
2024-08-12,ENT004,Antepasto Misto,17,20.59
2024-08-12,SOB004,Gelato Misto,22,6.22
2024-08-12,SOB002,Panna Cotta,12,8.3
2024-08-12,ENT003,Burrata com Tomate,15,18.85
2024-08-12,SOB001,Tiramisu,14,9.89
2024-08-12,PRI005,Gnocchi al Pesto,33,16.98
2024-08-13,PRI005,Gnocchi al Pesto,38,17.6
2024-08-13,PRI001,Spaghetti alla Carbonara,38,19.42
2024-08-13,SOB003,Cannoli Siciliano,25,7.18
2024-08-13,PRI002,Fettuccine Alfredo,41,17.23
2024-08-13,BEB004,Vinho Tinto (Taça),27,10.58
2024-08-13,ENT001,Bruschetta Tradicional,26,8.4
2024-08-13,PRI004,Risotto ai Funghi,35,22.78
2024-08-13,PRI003,Lasagna Bolognese,33,20.0
2024-08-13,PRI007,Ossobuco alla Milanese,50,35.75
2024-08-13,SOB002,Panna Cotta,32,8.58
2024-08-13,PRI006,Filetto di Manzo,46,31.08
2024-08-13,PRI008,Pizza Margherita,37,13.79
2024-08-13,ENT004,Antepasto Misto,12,19.51
2024-08-13,ENT005,Calamari Fritti,13,14.41
2024-08-13,BEB007,Aperol Spritz,15,11.81
2024-08-13,BEB001,Refrigerante,33,1.57
2024-08-13,BEB005,Vinho Branco (Taça),18,9.33
2024-08-13,ENT002,Carpaccio de Filé Mignon,21,15.48
2024-08-13,SOB004,Gelato Misto,33,6.27
2024-08-13,SOB001,Tiramisu,27,9.97
2024-08-13,BEB003,Café Espresso,25,1.62
2024-08-13,ENT003,Burrata com Tomate,12,17.42
2024-08-13,BEB006,Prosecco (Taça),15,11.78
2024-08-13,BEB008,Suco Natural,17,3.31
2024-08-13,BEB002,Água Mineral,6,1.01
2024-08-14,PRI008,Pizza Margherita,64,13.59
2024-08-14,BEB002,Água Mineral,38,1.01
2024-08-14,PRI006,Filetto di Manzo,42,31.08
2024-08-14,BEB005,Vinho Branco (Taça),29,8.98
2024-08-14,BEB001,Refrigerante,16,1.62
2024-08-14,PRI003,Lasagna Bolognese,44,19.57
2024-08-14,PRI004,Risotto ai Funghi,44,21.72
2024-08-14,BEB004,Vinho Tinto (Taça),43,10.68
2024-08-14,PRI001,Spaghetti alla Carbonara,41,19.06
2024-08-14,ENT003,Burrata com Tomate,17,17.96
2024-08-14,SOB003,Cannoli Siciliano,25,7.22
2024-08-14,ENT005,Calamari Fritti,24,14.53
2024-08-14,PRI005,Gnocchi al Pesto,34,17.14
2024-08-14,ENT002,Carpaccio de Filé Mignon,42,14.62
2024-08-14,BEB003,Café Espresso,31,1.63
2024-08-14,SOB004,Gelato Misto,20,6.37
2024-08-14,PRI002,Fettuccine Alfredo,25,17.18
2024-08-14,ENT001,Bruschetta Tradicional,12,8.24
2024-08-14,PRI007,Ossobuco alla Milanese,37,33.78
2024-08-14,SOB002,Panna Cotta,37,8.75
2024-08-14,ENT004,Antepasto Misto,15,20.24
2024-08-14,BEB008,Suco Natural,24,3.34
2024-08-14,BEB007,Aperol Spritz,24,11.87
2024-08-14,SOB001,Tiramisu,20,10.24
2024-08-14,BEB006,Prosecco (Taça),23,11.67
2024-08-15,PRI007,Ossobuco alla Milanese,28,36.27
2024-08-15,BEB006,Prosecco (Taça),25,11.96
2024-08-15,BEB001,Refrigerante,27,1.63
2024-08-15,PRI001,Spaghetti alla Carbonara,42,19.12
2024-08-15,SOB002,Panna Cotta,27,8.22
2024-08-15,BEB002,Água Mineral,21,0.98
2024-08-15,PRI006,Filetto di Manzo,38,31.15
2024-08-15,ENT003,Burrata com Tomate,35,17.22
2024-08-15,PRI008,Pizza Margherita,66,14.74
2024-08-15,BEB008,Suco Natural,18,3.24
2024-08-15,SOB001,Tiramisu,22,9.36
2024-08-15,PRI005,Gnocchi al Pesto,27,17.04
2024-08-15,ENT001,Bruschetta Tradicional,28,8.57
2024-08-15,ENT004,Antepasto Misto,25,19.92
2024-08-15,PRI002,Fettuccine Alfredo,25,16.28
2024-08-15,PRI003,Lasagna Bolognese,47,18.83
2024-08-15,BEB003,Café Espresso,20,1.78
2024-08-15,PRI004,Risotto ai Funghi,47,23.53
2024-08-15,ENT005,Calamari Fritti,19,14.56
2024-08-15,SOB003,Cannoli Siciliano,23,7.42
2024-08-15,BEB004,Vinho Tinto (Taça),26,10.29
2024-08-15,ENT002,Carpaccio de Filé Mignon,14,15.44
2024-08-15,SOB004,Gelato Misto,19,6.54
2024-08-15,BEB007,Aperol Spritz,13,12.6
2024-08-15,BEB005,Vinho Branco (Taça),9,9.32
2024-08-16,PRI004,Risotto ai Funghi,40,23.35
2024-08-16,BEB003,Café Espresso,25,1.64
2024-08-16,PRI002,Fettuccine Alfredo,84,16.87
2024-08-16,PRI007,Ossobuco alla Milanese,51,36.84
2024-08-16,BEB006,Prosecco (Taça),39,11.79
2024-08-16,PRI006,Filetto di Manzo,56,31.67
2024-08-16,ENT003,Burrata com Tomate,39,17.59
2024-08-16,BEB004,Vinho Tinto (Taça),27,10.39
2024-08-16,PRI003,Lasagna Bolognese,63,20.27
2024-08-16,SOB002,Panna Cotta,31,8.48
2024-08-16,ENT005,Calamari Fritti,34,14.71
2024-08-16,PRI008,Pizza Margherita,69,14.73
2024-08-16,PRI005,Gnocchi al Pesto,68,18.53
2024-08-16,ENT004,Antepasto Misto,33,20.49
2024-08-16,ENT001,Bruschetta Tradicional,39,8.36
2024-08-16,BEB008,Suco Natural,23,3.24
2024-08-16,PRI001,Spaghetti alla Carbonara,52,17.95
2024-08-16,BEB007,Aperol Spritz,35,12.01
2024-08-16,ENT002,Carpaccio de Filé Mignon,42,15.55
2024-08-16,SOB001,Tiramisu,33,9.97
2024-08-16,SOB003,Cannoli Siciliano,23,7.08
2024-08-16,BEB002,Água Mineral,48,0.98
2024-08-16,BEB001,Refrigerante,35,1.57
2024-08-16,BEB005,Vinho Branco (Taça),22,9.13
2024-08-16,SOB004,Gelato Misto,21,6.15
2024-08-17,PRI001,Spaghetti alla Carbonara,52,18.71
2024-08-17,PRI005,Gnocchi al Pesto,48,17.38
2024-08-17,BEB005,Vinho Branco (Taça),30,9.41
2024-08-17,ENT002,Carpaccio de Filé Mignon,17,15.62
2024-08-17,ENT004,Antepasto Misto,23,19.67
2024-08-17,PRI004,Risotto ai Funghi,44,23.6
2024-08-17,PRI008,Pizza Margherita,45,14.54
2024-08-17,ENT005,Calamari Fritti,19,14.2
2024-08-17,PRI002,Fettuccine Alfredo,45,16.06
2024-08-17,BEB007,Aperol Spritz,26,12.88
2024-08-17,BEB002,Água Mineral,32,0.99
2024-08-17,PRI007,Ossobuco alla Milanese,40,34.55
2024-08-17,BEB001,Refrigerante,32,1.65
2024-08-17,BEB004,Vinho Tinto (Taça),33,10.85
2024-08-17,PRI003,Lasagna Bolognese,46,19.02
2024-08-17,SOB002,Panna Cotta,19,8.71
2024-08-17,ENT003,Burrata com Tomate,22,18.43
2024-08-17,SOB003,Cannoli Siciliano,40,7.22
2024-08-17,PRI006,Filetto di Manzo,63,33.04
2024-08-17,BEB003,Café Espresso,20,1.72
2024-08-17,ENT001,Bruschetta Tradicional,33,8.45
2024-08-17,BEB006,Prosecco (Taça),26,12.04
2024-08-17,BEB008,Suco Natural,17,3.24
2024-08-17,SOB001,Tiramisu,23,9.39
2024-08-17,SOB004,Gelato Misto,32,6.17
2024-08-18,PRI008,Pizza Margherita,45,14.71
2024-08-18,BEB005,Vinho Branco (Taça),37,9.2
2024-08-18,ENT002,Carpaccio de Filé Mignon,27,14.61
2024-08-18,BEB004,Vinho Tinto (Taça),32,11.3
2024-08-18,BEB008,Suco Natural,57,3.32
